Supplemental Table 3: Known and putative novel ncNATs and their partner genes. ,,,,,,,
# Note to gene_id prefixes:,,,,,,,
# ENSG* - Ensembl/GENCODE genes,,,,,,,
# NONH* - Noncode genes,,,,,,,
# MSTRG* - Novel genes,,,,,,,
# Other - RefSeq genes,,,,,,,
,gene_id,seqnames,start,end,strand,gene_name,partners
11391,LOC105371472,chr1,161279465,161284343,-,NA,ENSG00000248485.2
11392,LOC124904449,chr1,166927171,166973048,+,NA,ENSG00000143195.13
11393,LOC105371619,chr1,173637705,173681709,+,NA,ENSG00000285777.1
11394,LOC105371619,chr1,173637705,173681709,+,NA,ENSG00000183831.7
11395,LOC124904457,chr1,173916500,173924478,+,NA,ENSG00000117601.15
11396,LOC105371625,chr1,177243684,177256039,-,NA,ENSG00000198797.7
11397,LOC105371631,chr1,178526165,178532732,-,NA,ENSG00000240021.10
11398,LOC124904460,chr1,178540563,178542645,-,NA,ENSG00000240021.10
11399,LOC124904462,chr1,178797187,178809783,-,NA,ENSG00000116191.17
11400,LOC105371635,chr1,179690541,179730060,-,NA,ENSG00000162782.16
11401,LOC124904464,chr1,180851888,180872884,-,NA,ENSG00000143324.14
11402,LOC107985231,chr1,180936758,180941157,-,NA,ENSG00000135835.12
11403,LOC107985238,chr1,184810906,184836885,+,NA,ENSG00000135842.17
11404,LOC105371651,chr1,185267679,185290674,-,NA,ENSG00000116668.13
11405,LOC105371659,chr1,190228964,190265041,+,NA,ENSG00000162670.11
11406,LOC105371675,chr1,196907750,196933713,-,NA,ENSG00000134365.13
11407,LOC124904482,chr1,201599846,201647984,-,NA,ENSG00000134369.15
11408,LOC105371683,chr1,202123587,202125718,-,NA,ENSG00000170075.9
11409,LOC101929388,chr1,202227141,202239001,-,NA,ENSG00000133067.18
11410,MYOPARR,chr1,203083795,203088340,+,NA,ENSG00000122180.5
11411,LOC105371688,chr1,203503672,203519398,-,NA,ENSG00000188770.10
11412,LOC102723543,chr1,203737194,203744559,-,NA,ENSG00000058668.15
11413,MFSD4A-AS1,chr1,205554272,205569305,-,NA,ENSG00000174514.13
11414,LOC124904491,chr1,205580920,205592145,-,NA,ENSG00000174514.13
11415,LOC105371701,chr1,205680370,205690435,+,NA,ENSG00000158715.6
11416,LOC124904495,chr1,206682140,206684806,-,NA,ENSG00000143479.17
11417,LOC105372878,chr1,206841040,206842821,-,NA,ENSG00000142224.17
11418,LOC105372884,chr1,208206790,208225916,+,NA,ENSG00000076356.7
11419,LOC107985256,chr1,209577068,209586365,-,NA,ENSG00000008118.10
11420,LOC105372902,chr1,211257813,211259192,-,NA,ENSG00000117625.14
11421,LOC124904599,chr1,215566427,215567357,-,NA,ENSG00000136636.13
11422,LOC124904516,chr1,220744320,220748815,-,NA,ENSG00000117791.16
11423,LOC105373281,chr1,223677818,223707650,-,NA,ENSG00000162909.18
11424,LOC105373041,chr1,223772711,223774834,-,NA,ENSG00000162909.18
11425,LOC105373109,chr1,224883788,224929571,-,NA,ENSG00000185842.15
11426,LOC124904524,chr1,224919537,224924236,-,NA,ENSG00000185842.15
11427,LOC124904525,chr1,225390240,225393844,-,NA,ENSG00000185842.15
11428,LOC105373119,chr1,226859003,226870550,-,NA,ENSG00000143801.18
11429,LOC105373119,chr1,226859003,226870550,-,NA,ENSG00000288674.1
11430,LOC107985358,chr1,230674945,230676373,-,NA,ENSG00000135775.14
11431,LOC124904546,chr1,230801383,230807116,-,NA,ENSG00000135773.13
11432,LOC107985360,chr1,231357290,231369843,+,NA,ENSG00000135766.9
11433,LOC107985361,chr1,232948220,232951549,-,NA,ENSG00000135778.12
11434,LOC124904562,chr1,236245836,236251667,+,NA,ENSG00000086619.14
11435,LOC105373225,chr1,239590680,239633571,-,NA,ENSG00000133019.12
11436,LOC124904602,chr1,240823572,240832689,+,NA,ENSG00000182901.17
11437,LOC105373271,chr1,246606195,246609070,-,NA,ENSG00000162852.14
11438,LOC124904575,chr1,247439281,247448227,-,NA,ENSG00000162711.18
11439,LOC105373275,chr1,248047705,248095542,-,NA,ENSG00000196071.5
11440,LOC105373275,chr1,248047705,248095542,-,NA,ENSG00000198128.4
11441,LOC105373279,chr1,248464755,248482061,-,NA,ENSG00000196539.3
11442,LOC124905965,chr2,1252251,1262418,-,NA,ENSG00000172554.12
11443,LOC124905966,chr2,1483968,1541987,-,NA,ENSG00000115705.22
11444,LOC124907723,chr2,1634031,1636214,+,NA,ENSG00000130508.11
11445,LOC107985838,chr2,1842983,1851664,+,NA,ENSG00000186487.20
11446,LOC124907730,chr2,9384620,9388188,-,NA,ENSG00000151693.11
11447,KLF11-DT,chr2,10041553,10043401,-,NA,ENSG00000172059.11
11448,LOC124907733,chr2,11345512,11349288,+,NA,ENSG00000134318.14
11449,LOC124905975,chr2,15588269,15591769,-,NA,ENSG00000079785.16
11450,LOC124908054,chr2,17627449,17649470,-,NA,ENSG00000163032.12
11451,LOC124900608,chr2,25433101,25441635,+,NA,ENSG00000138101.19
11452,LOC124907744,chr2,27104377,27117485,+,NA,ENSG00000138028.16
11453,LOC124905983,chr2,31244450,31265940,-,NA,ENSG00000013016.16
11454,LOC124905990,chr2,36689409,36807438,-,NA,ENSG00000205221.12
11455,LOC124905993,chr2,38683883,38733550,-,NA,ENSG00000143891.17
11456,LOC105374470,chr2,38836370,38853965,+,NA,ENSG00000163214.21
11457,LOC105374471,chr2,38936247,38953455,-,NA,ENSG00000214694.12
11458,LOC124905994,chr2,39736995,39755344,+,NA,ENSG00000138050.15
11459,LOC102725159,chr2,43843787,43844520,-,NA,ENSG00000143921.9
11460,LOC105374662,chr2,55080205,55087072,+,NA,ENSG00000115310.18
11461,LOC112268416,chr2,55824158,55877685,+,NA,ENSG00000115380.20
11462,LOC105374759,chr2,61129405,61140184,-,NA,ENSG00000162929.14
11463,LOC105374773,chr2,64538741,64607239,-,NA,ENSG00000119844.15
11464,LOC107985892,chr2,68251603,68300006,+,NA,ENSG00000221823.11
11465,LOC107985892,chr2,68251603,68300006,+,NA,ENSG00000119865.9
11466,LOC107985892,chr2,68251603,68300006,+,NA,ENSG00000273398.6
11467,LOC124906021,chr2,69825742,69829531,-,NA,ENSG00000196975.16
11468,LOC124906023,chr2,70293902,70296014,+,NA,ENSG00000035141.8
11469,LOC124907824,chr2,70552708,70570406,+,NA,ENSG00000163235.16
11470,LOC105374794,chr2,70673255,70680702,+,NA,ENSG00000075340.23
11471,LOC105374795,chr2,70972729,70984131,-,NA,ENSG00000144031.12
11472,LOC105374797,chr2,71258238,71276815,-,NA,ENSG00000075292.19
11473,LOC105374809,chr2,74928262,74958879,-,NA,ENSG00000115350.12
11474,LOC105374846,chr2,86793977,86822462,+,NA,ENSG00000172116.23
11475,LOC105374846,chr2,86793977,86822462,+,NA,ENSG00000153563.16
11476,LOC101927053,chr2,96919106,96925837,+,NA,ENSG00000168754.15
11477,LOC105373506,chr2,100476033,100494213,-,NA,ENSG00000204640.1
11478,LOC105373511,chr2,101258815,101266677,-,NA,ENSG00000158435.8
11479,LOC124905954,chr2,102702496,102708174,-,NA,ENSG00000115616.3
11480,LOC124907864,chr2,106886533,106895397,+,NA,ENSG00000144057.15
11481,LOC124906057,chr2,107848238,107895301,-,NA,ENSG00000196862.10
11482,LOC124906067,chr2,112345386,112368576,+,NA,ENSG00000169629.12
11483,LOC105373562,chr2,112541656,112542212,-,NA,ENSG00000125630.16
11484,LOC105373562,chr2,112541656,112542212,-,NA,ENSG00000114999.8
11485,LOC101927330,chr2,112582987,112585272,-,NA,ENSG00000125611.15
11486,LOC112268423,chr2,113643344,113645894,-,NA,ENSG00000144134.18
11487,LOC105373572,chr2,115739489,115756822,-,NA,ENSG00000175497.17
11488,LOC124906072,chr2,118990207,118993318,-,NA,ENSG00000019169.11
11489,LOC105373582,chr2,120165178,120174884,-,NA,ENSG00000115109.14
11490,LOC105373583,chr2,120235196,120246109,-,NA,ENSG00000144118.14
11491,LOC124907881,chr2,120730341,120737661,-,NA,ENSG00000074047.22
11492,LOC105373605,chr2,127107145,127135826,+,NA,ENSG00000136717.15
11493,LOC105373608,chr2,127424700,127432706,-,NA,ENSG00000115718.18
11494,LOC124906077,chr2,135225716,135228507,+,NA,ENSG00000121988.18
11495,LOC107985946,chr2,135740829,135742644,-,NA,ENSG00000144224.17
11496,LOC107985948,chr2,138005846,138043738,-,NA,ENSG00000150540.14
11497,LOC105373673,chr2,148033595,148068359,-,NA,ENSG00000204406.14
11498,LOC124906081,chr2,151535992,151547637,+,NA,ENSG00000183091.20
11499,LOC105373716,chr2,159234707,159241064,+,NA,ENSG00000196151.11
11500,LOC124906083,chr2,159795190,159800252,+,NA,ENSG00000241399.7
11501,LOC105373717,chr2,160035386,160060801,+,NA,ENSG00000153246.13
11502,LOC105373722,chr2,161883622,161913189,-,NA,ENSG00000144290.17
11503,LOC102724081,chr2,168422431,168482121,-,NA,ENSG00000172292.15
11504,LOC124907904,chr2,168890631,168891243,+,NA,ENSG00000152253.9
11505,LOC124906099,chr2,177836580,177841742,+,NA,ENSG00000128655.18
11506,LOC105373791,chr2,188966458,188984819,-,NA,ENSG00000168542.16
11507,LOC124900514,chr2,191020543,191027726,+,NA,ENSG00000115415.20
11508,LOC107985972,chr2,195738122,195763016,+,NA,ENSG00000118997.14
11509,LOC105373822,chr2,196428253,196437182,+,NA,ENSG00000138411.13
11510,LOC100130452,chr2,196700634,196713012,-,NA,ENSG00000144395.18
11511,LOC124907951,chr2,197464314,197473041,-,NA,ENSG00000115520.8
11512,LOC124907952,chr2,197558652,197573031,+,NA,ENSG00000162944.11
11513,LOC124906112,chr2,199970597,200174797,-,NA,ENSG00000162972.10
11514,LOC105373836,chr2,201105504,201116684,-,NA,ENSG00000003402.20
11515,LOC101927840,chr2,203932317,203940758,-,NA,ENSG00000163600.13
11516,LOC100507443,chr2,208119129,208156762,+,NA,ENSG00000163254.5
11517,LOC100507443,chr2,208119129,208156762,+,NA,ENSG00000182187.4
11518,LOC100507443,chr2,208119129,208156762,+,NA,ENSG00000118231.5
11519,LOC101928487,chr2,218216101,218217186,-,NA,ENSG00000163466.16
11520,LOC124907983,chr2,218709602,218711484,-,NA,ENSG00000135912.11
11521,LOC124908064,chr2,219618363,219628010,-,NA,ENSG00000114923.17
11522,LOC107985991,chr2,222213538,222225420,+,NA,ENSG00000135903.20
11523,LOC105373902,chr2,222645622,222650899,+,NA,ENSG00000116120.11
11524,LOC124907989,chr2,223943224,223949787,+,NA,ENSG00000085449.15
11525,LOC105373910,chr2,224678596,224717763,+,NA,ENSG00000283428.1
11526,LOC105373918,chr2,227962602,228042094,+,NA,ENSG00000153820.13
11527,LOC107985996,chr2,230024881,230051754,+,NA,ENSG00000163053.11
11528,LOC105373925,chr2,230394149,230401036,-,NA,ENSG00000185404.17
11529,LOC101928816,chr2,230441435,230513305,-,NA,ENSG00000067066.17
11530,LOC112268432,chr2,231048876,231057746,-,NA,ENSG00000173692.14
11531,LOC112268432,chr2,231048876,231057746,-,NA,ENSG00000204128.6
11532,LOC124906123,chr2,232370708,232379032,-,NA,ENSG00000163283.7
11533,LOC124908000,chr2,236216638,236221636,+,NA,ENSG00000182177.14
11534,LOC105373945,chr2,236337818,236356133,+,NA,ENSG00000132321.17
11535,LOC105373957,chr2,237485700,237487148,-,NA,ENSG00000115648.14
11536,LOC124908002,chr2,238421386,238426894,-,NA,ENSG00000065802.12
11537,LOC112268440,chr2,240931142,240933205,-,NA,ENSG00000226321.5
11538,LOC105373971,chr2,241167676,241188422,-,NA,ENSG00000115685.15
11539,LOC105376810,chr2,241226679,241229232,+,NA,ENSG00000115677.17
11540,LOC107985788,chr2,241508872,241509895,+,NA,ENSG00000115694.15
11541,LOC105373974,chr2,241546658,241552841,-,NA,ENSG00000176720.6
11542,LOC105373977,chr2,241852980,241856276,+,NA,ENSG00000188389.11
11543,LOC105376926,chr3,2812934,2851833,-,NA,ENSG00000144619.15
11544,LOC124909340,chr3,4466824,4469399,+,NA,ENSG00000144455.14
11545,LOC107986061,chr3,8808331,8826518,-,NA,ENSG00000182533.7
11546,LOC107984112,chr3,8835408,8861245,-,NA,ENSG00000182533.7
11547,LOC124909343,chr3,9124231,9126984,+,NA,ENSG00000196220.16
11548,LOC105376956,chr3,12876344,12942892,+,NA,ENSG00000144711.16
11549,LOC124906215,chr3,14658712,14666062,-,NA,ENSG00000154781.16
11550,LOC124906218,chr3,16251186,16260412,+,NA,ENSG00000154813.10
11551,LOC107986065,chr3,16296658,16301631,-,NA,ENSG00000154814.14
11552,LOC124909352,chr3,20003037,20008296,+,NA,ENSG00000183977.14
11553,THRB-AS2,chr3,24151324,24189956,+,NA,ENSG00000151090.20
11554,LOC124909356,chr3,25499659,25504393,-,NA,ENSG00000077092.19
11555,LOC124909362,chr3,33275247,33277354,-,NA,ENSG00000153558.16
11556,LOC124906227,chr3,36334742,36454377,-,NA,ENSG00000144681.11
11557,LOC105377642,chr3,37176377,37209824,+,NA,ENSG00000093167.18
11558,LOC101928234,chr3,38156049,38165476,-,NA,ENSG00000172939.9
11559,LOC105377056,chr3,44715517,44729526,-,NA,ENSG00000196653.12
11560,LOC124906233,chr3,45068157,45082575,+,NA,ENSG00000163814.8
11561,LOC107986082,chr3,45795899,45805012,+,NA,ENSG00000163817.16
11562,LOC105377073,chr3,47475945,47482470,+,NA,ENSG00000114650.20
11563,LOC124906234,chr3,47600223,47614375,+,NA,ENSG00000173473.11
11564,LOC124909377,chr3,49132868,49141298,+,NA,ENSG00000172037.14
11565,LOC124906240,chr3,52807586,52810620,-,NA,ENSG00000162267.12
11566,LOC107986087,chr3,53269974,53295875,+,NA,ENSG00000272886.6
11567,LOC107986088,chr3,54618521,54626418,-,NA,ENSG00000157445.15
11568,LOC105377103,chr3,57903759,57920148,-,NA,ENSG00000163681.16
11569,LOC107986092,chr3,58433595,58484758,+,NA,ENSG00000168291.13
11570,LOC105377109,chr3,58664633,58706084,+,NA,ENSG00000198643.7
11571,LOC124906246,chr3,65381049,65387146,+,NA,ENSG00000151276.23
11572,LOC101929278,chr3,97301069,97415083,-,NA,ENSG00000080224.17
11573,LOC124906256,chr3,97717399,97758217,-,NA,ENSG00000080224.17
11574,LOC124909401,chr3,99637368,99638680,-,NA,ENSG00000144810.16
11575,HP09053,chr3,99816632,99823865,-,NA,ENSG00000184220.12
11576,LOC124906260,chr3,100786486,100800513,+,NA,ENSG00000154175.18
11577,LOC124900545,chr3,108381540,108388054,+,NA,ENSG00000144821.10
11578,LOC124909407,chr3,112182966,112203932,+,NA,ENSG00000172139.15
11579,LOC124909410,chr3,113617744,113623433,-,NA,ENSG00000072858.11
11580,LOC124906269,chr3,115791101,116068701,+,NA,ENSG00000185565.12
11581,LOC124909413,chr3,115842572,115847818,+,NA,ENSG00000185565.12
11582,LOC124906273,chr3,119396873,119409527,-,NA,ENSG00000031081.11
11583,LOC105374064,chr3,119699868,119703043,-,NA,ENSG00000183833.16
11584,LOC105374065,chr3,120145664,120185399,+,NA,ENSG00000175697.11
11585,LOC124909418,chr3,120285156,120290723,+,NA,ENSG00000175697.11
11586,LOC101927010,chr3,121988179,121990579,+,NA,ENSG00000145103.15
11587,LOC105374071,chr3,122525899,122559970,+,NA,ENSG00000138496.16
11588,LOC124909421,chr3,123649061,123661499,+,NA,ENSG00000065534.19
11589,LOC105374076,chr3,124545242,124584559,-,NA,ENSG00000160145.15
11590,LOC124906276,chr3,124697951,124701023,-,NA,ENSG00000160145.15
11591,LOC105374083,chr3,126160083,126169497,+,NA,ENSG00000144908.14
11592,LOC105374090,chr3,126559013,126607540,+,NA,ENSG00000197763.20
11593,LOC107986023,chr3,130751303,130893921,-,NA,ENSG00000017260.20
11594,LOC101927432,chr3,133333406,133390183,-,NA,ENSG00000144868.14
11595,LOC105374127,chr3,138017566,138023659,-,NA,ENSG00000066405.13
11596,LOC124909443,chr3,142888264,142890767,+,NA,ENSG00000163710.9
11597,LOC124906294,chr3,143565744,143595268,+,NA,ENSG00000181804.15
11598,LOC102724120,chr3,143634001,143657821,+,NA,ENSG00000181804.15
11599,LOC124906297,chr3,155512187,155519626,+,NA,ENSG00000114805.18
11600,LOC124906298,chr3,156449095,156456951,-,NA,ENSG00000169282.18
11601,LOC105374192,chr3,165072027,165082037,+,NA,ENSG00000090402.8
11602,LOC105374197,chr3,167469571,167474460,+,NA,ENSG00000114204.15
11603,LOC124909455,chr3,170047437,170060989,-,NA,ENSG00000173890.17
11604,LOC124909456,chr3,170075467,170080770,-,NA,ENSG00000173890.17
11605,LOC105374209,chr3,170102932,170121804,+,NA,ENSG00000173889.16
11606,LOC105374216,chr3,171102142,171161162,+,NA,ENSG00000154310.17
11607,LOC105374226,chr3,174417100,174440649,-,NA,ENSG00000177694.16
11608,LOC107986053,chr3,177226387,177248633,+,NA,ENSG00000177565.18
11609,LOC124909462,chr3,179571523,179576846,-,NA,ENSG00000136518.17
11610,LOC105374246,chr3,182980807,182986733,+,NA,ENSG00000043093.15
11611,LOC107986162,chr3,183634163,183636609,-,NA,ENSG00000114796.16
11612,LOC124906312,chr3,185456603,185471303,-,NA,ENSG00000073803.14
11613,LOC105374260,chr3,187223026,187227044,+,NA,ENSG00000127241.18
11614,LOC124906316,chr3,188605356,188646304,-,NA,ENSG00000145012.13
11615,LOC102724808,chr3,193647255,193683099,-,NA,ENSG00000198836.11
11616,LOC105374291,chr3,194600636,194606999,+,NA,ENSG00000145014.18
11617,LOC105374307,chr3,196505352,196506892,+,NA,ENSG00000214097.5
11618,LOC105374339,chr4,787774,797149,+,NA,ENSG00000168993.15
11619,LOC124900645,chr4,968883,969941,+,NA,ENSG00000145214.14
11620,LOC112268460,chr4,1738592,1740826,-,NA,ENSG00000013810.20
11621,LOC124900649,chr4,2339768,2343510,+,NA,ENSG00000159733.14
11622,LOC124900653,chr4,6631153,6640621,-,NA,ENSG00000179010.15
11623,LOC105374373,chr4,8268606,8270181,-,NA,ENSG00000170801.10
11624,LOC124900659,chr4,8605727,8625169,-,NA,ENSG00000155269.12
11625,LOC124900659,chr4,8605727,8625169,-,NA,ENSG00000109625.19
11626,LOC105374481,chr4,10564743,10575971,+,NA,ENSG00000109684.15
11627,LOC124900672,chr4,15507612,15514707,-,NA,ENSG00000048342.18
11628,LOC124900604,chr4,16595089,16598575,+,NA,ENSG00000169744.13
11629,LOC102723675,chr4,24974200,25026903,+,NA,ENSG00000181982.19
11630,LOC102723675,chr4,24974200,25026903,+,NA,ENSG00000153012.12
11631,LOC124900684,chr4,25030108,25040958,+,NA,ENSG00000153012.12
11632,LOC105374535,chr4,25190151,25233865,-,NA,ENSG00000038210.14
11633,LOC105374541,chr4,26152094,26174210,-,NA,ENSG00000168214.21
11634,LOC105374444,chr4,47623685,47645063,+,NA,ENSG00000145244.12
11635,LOC105377654,chr4,53374169,53377876,-,NA,ENSG00000145216.16
11636,LOC124900705,chr4,55952391,55974140,-,NA,ENSG00000174799.11
11637,LOC124900706,chr4,56461310,56467558,-,NA,ENSG00000128050.9
11638,LOC105377665,chr4,56523346,56530486,-,NA,ENSG00000196503.5
11639,LOC124900708,chr4,56655291,56667973,+,NA,ENSG00000171476.22
11640,LOC105377265,chr4,69045570,69061255,-,NA,ENSG00000171234.14
11641,LOC105377270,chr4,70171480,70185454,-,NA,ENSG00000187533.14
11642,LOC124900710,chr4,70838992,70847893,+,NA,ENSG00000132463.14
11643,LOC105377277,chr4,74115259,74138195,-,NA,ENSG00000163738.18
11644,LOC105377276,chr4,74278294,74330469,-,NA,ENSG00000163738.18
11645,LOC105377276,chr4,74278294,74330469,-,NA,ENSG00000182585.10
11646,LOC107986289,chr4,75037055,75074243,-,NA,ENSG00000169116.11
11647,LOC105377285,chr4,75878377,75888464,+,NA,ENSG00000156194.18
11648,LOC101928864,chr4,77154754,77158064,-,NA,ENSG00000138764.15
11649,LOC102724916,chr4,77918399,77952510,-,NA,ENSG00000169288.18
11650,LOC105377299,chr4,78789734,78828066,-,NA,ENSG00000138756.19
11651,LOC124900726,chr4,81214886,81216224,+,NA,ENSG00000138669.9
11652,LOC105377310,chr4,82469005,82483341,+,NA,ENSG00000249242.8
11653,LOC102723458,chr4,88411483,88467706,-,NA,ENSG00000138642.15
11654,LOC102723458,chr4,88411483,88467706,-,NA,ENSG00000138646.9
11655,LOC105377327,chr4,88927493,88959652,+,NA,ENSG00000138640.15
11656,LOC124900740,chr4,100421371,100511342,+,NA,ENSG00000164035.10
11657,LOC105377347,chr4,102597655,102621102,-,NA,ENSG00000109320.13
11658,LOC102723704,chr4,102777037,102799575,+,NA,ENSG00000109332.20
11659,LOC107986190,chr4,105789284,105792209,-,NA,ENSG00000138780.15
11660,LOC124900750,chr4,106279605,106297546,+,NA,ENSG00000145348.17
11661,LOC124900751,chr4,107928145,107931585,-,NA,ENSG00000155016.18
11662,LOC107986307,chr4,118054737,118204426,-,NA,ENSG00000164100.9
11663,LOC105377392,chr4,118251447,118266033,-,NA,ENSG00000164100.9
11664,LOC105379404,chr4,119146251,119150959,-,NA,ENSG00000172399.6
11665,LOC107986192,chr4,119627790,119630755,+,NA,ENSG00000138735.16
11666,LOC102724158,chr4,121950982,121989680,+,NA,ENSG00000138741.11
11667,LOC105377414,chr4,127763330,127776918,-,NA,ENSG00000151475.6
11668,LOC105379412,chr4,139176155,139245832,+,NA,ENSG00000109381.20
11669,LOC124900785,chr4,140301441,140303635,-,NA,ENSG00000153130.18
11670,LOC124900795,chr4,147525130,147539818,-,NA,ENSG00000151617.17
11671,LOC105377506,chr4,155724418,155758415,-,NA,ENSG00000164116.17
11672,LOC124900805,chr4,163492014,163495224,-,NA,ENSG00000198498.10
11673,LOC107986326,chr4,170062730,170066706,+,NA,ENSG00000109576.14
11674,LOC441052,chr4,171812138,171813607,-,NA,ENSG00000174473.16
11675,LOC124900812,chr4,173256518,173289482,-,NA,ENSG00000109586.12
11676,LOC124900826,chr4,184079409,184093235,+,NA,ENSG00000164303.11
11677,LOC124900827,chr4,185324851,185341987,-,NA,ENSG00000109762.16
11678,LOC124900929,chr5,192728,194727,-,NA,ENSG00000185028.4
11679,LOC124901162,chr5,1489531,1495519,+,NA,ENSG00000153395.10
11680,LOC124900938,chr5,9629943,9631896,+,NA,ENSG00000169777.7
11681,LOC105374654,chr5,10964705,10987523,+,NA,ENSG00000169862.19
11682,LOC100130744,chr5,14712694,14716529,+,NA,ENSG00000154122.14
11683,LOC124901171,chr5,23439051,23457266,-,NA,ENSG00000164256.11
11684,LOC124901174,chr5,24644709,24645514,+,NA,ENSG00000040731.10
11685,LOC105374709,chr5,31201675,31217100,-,NA,ENSG00000113361.13
11686,LOC124900959,chr5,34842158,34869460,-,NA,ENSG00000205838.14
11687,LOC124900961,chr5,34925512,34929681,-,NA,ENSG00000113460.13
11688,LOC124900961,chr5,34925512,34929681,-,NA,ENSG00000168724.17
11689,LOC124900962,chr5,36241902,36351111,+,NA,ENSG00000152620.13
11690,LOC124900962,chr5,36241902,36351111,+,NA,ENSG00000164188.9
11691,LOC124900966,chr5,38257097,38258666,-,NA,ENSG00000164318.18
11692,LOC124900968,chr5,40763017,40790033,+,NA,ENSG00000132356.11
11693,LOC105374739,chr5,41071357,41161416,+,NA,ENSG00000039537.14
11694,LOC124900970,chr5,42837575,42839503,+,NA,ENSG00000250722.6
11695,LOC100132356,chr5,43065187,43066971,-,NA,ENSG00000172262.11
11696,LOC124900978,chr5,55226618,55230639,+,NA,ENSG00000234602.9
11697,LOC112267942,chr5,70976944,70996450,+,NA,ENSG00000249437.8
11698,LOC441087,chr5,75717432,75730970,+,NA,ENSG00000152359.15
11699,LOC124901012,chr5,79114807,79119315,-,NA,ENSG00000145692.15
11700,LOC102724530,chr5,79317009,79348014,-,NA,ENSG00000152409.9
11701,LOC124901014,chr5,79611471,79612337,-,NA,ENSG00000164329.13
11702,LOC124901033,chr5,96807458,96816858,+,NA,ENSG00000164307.13
11703,CHD1-DT,chr5,98928562,99004021,+,NA,ENSG00000153922.11
11704,LOC124901049,chr5,115817088,115832882,+,NA,ENSG00000145782.13
11705,LOC105379154,chr5,122787937,122845549,-,NA,ENSG00000064652.11
11706,LOC105379154,chr5,122787937,122845549,-,NA,ENSG00000205302.7
11707,LOC124901060,chr5,129092926,129096779,-,NA,ENSG00000066583.12
11708,LOC105379173,chr5,131394640,131422702,-,NA,ENSG00000158985.14
