Supplemental Table 9: Dysregulated ncNATs in cancer cohorts (1 marks dysreguated genes in a tissue).,,,,,,,,,
,Liver,Lung,Thyroid Gland,Prostate,Breast,Brain,Bladder,Kidney,Colon
NONHSAG034238.2,0,0,0,0,0,0,0,0,0
NONHSAG034258.2,0,0,0,0,0,0,0,0,0
NONHSAG034445.2,0,1,0,0,0,0,0,0,1
NONHSAG034467.2,0,0,0,0,0,0,0,0,0
NONHSAG034470.2,0,0,0,0,0,0,0,0,0
NONHSAG034513.2,0,0,0,0,0,0,0,0,0
NONHSAG034543.2,1,0,0,0,0,0,1,0,0
NONHSAG034561.2,0,0,0,0,0,0,0,0,0
NONHSAG034689.3,0,0,0,0,0,0,1,0,0
NONHSAG034706.3,0,0,0,0,0,0,0,1,0
NONHSAG034743.3,0,0,0,0,0,0,0,0,0
NONHSAG034831.2,0,0,0,0,0,0,0,0,0
NONHSAG034845.2,0,1,1,0,1,0,0,1,0
NONHSAG034869.2,1,0,0,0,0,0,0,0,0
NONHSAG034910.2,0,0,0,0,0,0,0,0,0
NONHSAG034912.3,1,1,0,0,0,1,1,0,0
NONHSAG034984.2,0,1,0,0,0,0,0,0,0
NONHSAG035025.2,0,0,0,0,0,1,0,1,0
NONHSAG035076.2,1,0,0,0,0,0,0,0,0
NONHSAG035077.2,1,0,0,0,0,0,0,0,0
NONHSAG035081.3,0,0,1,1,0,0,0,0,0
NONHSAG035108.2,1,0,0,0,0,0,0,0,0
NONHSAG035129.2,0,1,1,0,0,0,0,0,0
NONHSAG035154.2,0,0,0,0,0,0,0,1,0
NONHSAG035333.2,0,1,0,0,1,0,1,1,0
NONHSAG035350.3,1,0,1,1,0,0,0,0,0
NONHSAG035407.2,0,0,0,0,1,0,1,0,1
NONHSAG035428.2,0,0,0,0,0,0,0,0,0
NONHSAG035460.2,0,0,0,0,0,0,0,0,0
NONHSAG035518.2,0,0,0,0,0,0,0,0,0
NONHSAG035543.2,0,0,0,0,0,0,1,1,0
NONHSAG035588.2,0,0,0,0,0,0,0,0,0
NONHSAG035742.3,0,0,0,0,1,0,1,0,1
NONHSAG035842.2,1,1,0,0,0,1,1,0,0
NONHSAG035902.2,0,0,0,0,0,0,0,0,0
NONHSAG036012.2,0,1,0,0,0,1,0,0,0
NONHSAG036057.2,1,0,0,0,0,0,0,0,0
NONHSAG036159.2,0,0,0,0,0,0,0,0,0
NONHSAG036186.2,0,0,0,0,0,1,0,0,0
NONHSAG036368.2,1,0,0,0,0,1,0,0,0
NONHSAG036438.2,0,0,0,0,0,0,0,0,0
NONHSAG036474.2,0,0,0,0,1,0,0,1,0
NONHSAG036543.3,0,0,0,0,0,0,0,0,0
NONHSAG036629.3,0,0,0,1,0,0,0,1,0
NONHSAG036770.2,0,0,0,0,0,0,0,0,0
NONHSAG036808.2,0,0,0,0,0,0,0,0,0
NONHSAG036841.2,0,0,0,0,0,0,0,0,0
NONHSAG036859.2,1,1,0,0,0,0,1,1,0
NONHSAG036963.2,0,1,1,0,1,1,0,1,1
NONHSAG037116.2,0,0,0,0,0,0,1,0,0
NONHSAG037122.3,1,1,0,0,0,0,1,0,0
NONHSAG037174.2,0,0,0,0,0,0,0,0,0
NONHSAG037206.2,0,0,0,1,0,0,0,0,0
NONHSAG037235.2,0,0,0,0,0,0,0,0,1
NONHSAG037241.3,0,0,0,0,0,0,0,0,1
NONHSAG037260.2,0,0,0,1,0,0,0,0,0
NONHSAG037266.2,0,0,0,0,0,0,0,0,0
NONHSAG037267.2,0,0,0,0,0,0,0,0,0
NONHSAG037315.2,0,0,0,0,0,0,0,0,0
NONHSAG037326.2,0,0,0,0,0,0,0,0,0
NONHSAG037327.2,0,0,0,0,0,0,0,0,0
NONHSAG037329.2,0,0,0,0,0,0,0,0,0
NONHSAG037405.2,0,0,1,1,0,0,0,1,0
NONHSAG037548.2,0,1,0,0,1,0,0,0,0
NONHSAG037549.2,0,0,0,0,0,0,0,0,0
NONHSAG037583.2,0,0,0,0,0,0,0,0,0
NONHSAG037587.2,0,0,0,0,0,0,0,0,0
NONHSAG037656.2,0,0,0,0,0,0,0,0,0
NONHSAG037780.2,0,0,0,0,0,0,0,0,0
NONHSAG037792.3,0,0,0,0,0,0,0,0,0
NONHSAG037942.2,0,0,1,0,0,1,0,0,0
NONHSAG038103.2,0,0,0,0,0,0,0,0,0
NONHSAG038165.3,1,0,0,0,0,0,0,1,1
NONHSAG038268.3,0,0,0,0,0,0,0,0,0
NONHSAG038383.2,0,0,1,0,0,1,0,0,1
NONHSAG038387.2,1,0,0,0,1,1,1,0,0
NONHSAG038587.2,0,0,0,0,0,0,0,0,0
NONHSAG038778.2,0,0,0,0,0,0,0,0,0
NONHSAG038941.2,0,0,0,0,0,0,0,0,0
NONHSAG038958.2,0,0,0,0,1,0,0,0,0
NONHSAG038998.2,0,1,1,0,0,0,0,0,0
NONHSAG039017.2,1,1,1,0,1,1,1,1,1
NONHSAG039180.2,0,0,0,0,0,0,0,0,0
NONHSAG039245.2,0,0,0,0,0,0,0,0,0
NONHSAG039333.2,1,0,1,1,0,1,1,0,0
NONHSAG039547.2,0,0,0,0,0,0,0,0,0
NONHSAG039615.2,0,0,0,0,0,0,0,0,0
NONHSAG039640.2,1,1,1,0,1,0,1,1,1
NONHSAG039834.2,0,0,0,0,0,0,0,0,0
NONHSAG039939.2,0,0,0,0,0,0,0,1,0
NONHSAG040179.2,1,0,0,0,1,0,0,0,0
NONHSAG040263.2,1,0,0,0,1,0,1,0,0
NONHSAG040266.2,0,0,0,0,1,0,0,1,0
NONHSAG040305.2,0,0,0,0,0,0,0,0,0
NONHSAG040395.2,0,0,0,0,0,0,0,0,0
NONHSAG040400.2,0,0,0,0,1,0,1,0,1
NONHSAG040571.2,1,0,0,0,0,0,0,1,0
NONHSAG040672.2,0,0,0,0,0,0,0,0,0
NONHSAG040794.2,0,0,0,0,0,0,0,0,0
NONHSAG040831.2,0,0,0,0,0,0,0,1,0
NONHSAG040845.2,0,0,0,0,0,0,0,0,0
NONHSAG041005.2,0,0,0,0,0,0,1,0,0
NONHSAG041078.2,1,0,0,0,1,0,0,1,1
NONHSAG041192.2,0,0,0,0,0,0,1,0,0
NONHSAG041208.2,0,0,0,0,0,0,0,0,0
NONHSAG041291.2,0,0,0,0,0,0,0,0,0
NONHSAG041480.2,0,0,0,0,0,0,0,0,0
NONHSAG041542.2,1,0,0,0,0,0,0,0,0
NONHSAG041543.2,1,0,0,0,0,0,0,0,0
NONHSAG041587.2,0,0,0,0,0,0,0,0,0
NONHSAG041748.2,1,0,0,0,0,0,0,0,0
NONHSAG041757.2,0,0,0,0,1,1,0,0,0
NONHSAG041773.3,0,0,1,0,0,0,0,0,0
NONHSAG041971.2,0,0,0,0,0,0,0,0,0
NONHSAG041972.2,0,0,0,0,0,0,0,1,0
NONHSAG041986.2,0,0,0,0,0,0,0,0,0
NONHSAG042004.2,0,0,0,0,0,0,0,0,0
NONHSAG042193.2,0,0,0,0,0,1,0,0,0
NONHSAG042223.2,0,0,0,0,0,0,0,0,0
NONHSAG042352.2,0,0,0,0,0,0,0,1,0
NONHSAG042367.2,0,0,0,0,0,0,0,0,0
NONHSAG042404.2,0,0,0,0,0,0,0,0,0
NONHSAG042445.2,0,0,0,0,0,0,0,0,0
NONHSAG042478.2,0,1,0,0,0,0,0,0,0
NONHSAG042527.2,0,0,0,0,1,0,1,0,1
NONHSAG042588.2,0,0,0,1,0,0,0,0,1
NONHSAG042693.2,0,0,0,0,0,0,0,0,0
NONHSAG042694.2,0,0,0,0,0,0,0,0,0
NONHSAG042717.2,0,0,0,0,0,0,0,0,0
NONHSAG042719.2,0,0,0,0,0,0,0,0,0
NONHSAG042757.2,0,0,0,0,0,1,0,0,0
NONHSAG042758.2,0,0,0,0,1,0,0,0,0
NONHSAG042763.2,0,0,0,0,0,0,0,0,0
NONHSAG042807.2,0,0,0,0,0,0,0,0,0
NONHSAG042819.3,0,1,1,0,1,0,1,1,0
NONHSAG042899.2,0,0,0,0,1,0,0,0,0
NONHSAG043027.3,1,0,1,1,0,0,0,0,0
NONHSAG043031.3,1,1,0,0,1,0,0,1,0
NONHSAG043036.2,0,0,0,0,0,0,0,0,0
NONHSAG043138.3,1,1,0,0,1,0,1,1,1
NONHSAG043187.2,0,0,0,0,0,1,0,0,0
NONHSAG043206.2,0,0,0,0,0,0,1,0,0
NONHSAG043207.2,1,0,0,0,0,1,0,0,0
NONHSAG043220.2,0,0,0,0,0,0,0,0,0
NONHSAG043228.2,1,1,0,0,1,1,0,1,1
NONHSAG043490.2,0,0,0,0,0,0,0,0,0
NONHSAG043543.2,0,0,0,0,0,0,0,0,0
NONHSAG043563.2,0,0,0,0,0,0,1,0,0
NONHSAG043589.2,0,0,0,0,0,0,1,0,0
NONHSAG043593.2,0,0,0,0,0,0,0,0,0
NONHSAG043754.2,0,0,0,0,0,0,0,0,0
NONHSAG043771.2,0,0,0,0,0,0,0,0,0
NONHSAG043806.2,0,0,0,0,0,0,0,0,1
NONHSAG043851.2,0,0,0,0,0,0,0,0,0
NONHSAG043876.2,0,0,0,0,0,0,0,0,0
NONHSAG043900.2,0,0,0,0,0,0,0,0,0
NONHSAG043928.2,0,0,0,0,0,0,0,0,0
NONHSAG043930.2,0,0,0,0,0,0,0,0,0
NONHSAG044181.3,0,0,0,0,1,0,1,0,1
NONHSAG044246.2,0,0,0,0,1,0,0,0,0
NONHSAG044328.2,0,0,0,0,0,0,0,0,0
NONHSAG044339.2,0,0,0,0,0,0,0,0,0
NONHSAG044406.2,0,0,0,0,0,0,0,0,0
NONHSAG044440.2,0,0,0,0,0,0,0,0,0
NONHSAG044462.2,0,0,0,0,0,0,0,0,0
NONHSAG044495.2,1,0,0,0,0,0,0,0,0
NONHSAG044561.3,0,0,0,0,1,0,0,1,0
NONHSAG044659.2,0,0,0,0,0,0,0,0,0
NONHSAG044692.3,0,0,0,0,0,0,0,0,0
NONHSAG044797.2,0,0,0,0,1,0,0,0,0
NONHSAG045079.2,0,0,0,0,0,0,0,1,0
NONHSAG045082.2,0,0,0,0,0,1,0,0,0
NONHSAG045160.3,0,1,0,0,0,0,0,0,0
NONHSAG045182.3,0,0,0,0,0,0,1,1,0
NONHSAG045296.2,0,0,0,0,0,0,0,0,0
NONHSAG045354.2,0,0,0,0,0,0,0,0,0
NONHSAG045475.2,0,0,0,0,0,0,1,0,0
NONHSAG045521.2,0,0,0,0,0,1,0,0,0
NONHSAG046773.2,1,0,0,0,0,0,0,0,0
NONHSAG046846.2,0,0,0,0,0,0,0,0,0
NONHSAG046857.2,1,0,0,0,0,0,0,0,0
NONHSAG046878.2,0,0,0,0,0,0,0,0,0
NONHSAG046977.2,0,0,0,0,0,0,0,0,0
NONHSAG047042.2,0,0,0,0,0,0,0,0,0
NONHSAG047072.2,0,0,0,0,0,0,0,0,0
NONHSAG047178.2,0,0,0,0,0,0,0,0,0
NONHSAG047265.2,0,0,0,0,0,0,0,0,0
NONHSAG047420.2,0,0,0,0,0,0,0,0,0
NONHSAG047423.2,0,0,0,0,0,0,0,0,0
NONHSAG047455.2,0,1,0,0,0,0,0,0,0
NONHSAG047458.2,0,0,0,0,0,0,0,0,0
NONHSAG047550.3,0,0,0,0,0,0,0,0,0
NONHSAG047551.2,0,0,0,0,0,0,0,0,0
NONHSAG047859.2,0,0,0,0,0,0,0,0,0
NONHSAG047936.2,0,0,0,0,0,0,0,0,0
NONHSAG047955.2,0,0,0,1,0,0,0,0,0
NONHSAG047957.2,0,0,0,0,0,0,0,0,0
NONHSAG048133.2,1,0,0,0,0,0,0,0,0
NONHSAG048389.2,0,0,0,0,0,0,0,0,1
NONHSAG048421.2,0,0,0,0,0,0,0,0,0
NONHSAG048445.2,0,0,0,1,0,0,0,0,0
NONHSAG048473.2,0,0,0,0,0,1,0,0,0
NONHSAG048474.2,0,0,0,0,0,1,0,0,0
NONHSAG048575.2,0,0,0,0,0,0,0,0,0
NONHSAG048679.3,0,0,0,0,0,1,0,0,1
NONHSAG048801.2,0,0,0,0,0,0,0,0,0
NONHSAG048908.3,0,0,0,0,1,0,0,1,0
NONHSAG048946.2,0,0,0,0,0,0,0,0,0
NONHSAG048965.2,0,0,0,0,0,0,0,0,0
NONHSAG049022.2,0,0,0,0,0,0,1,0,0
NONHSAG049025.2,0,0,0,0,0,0,0,0,0
NONHSAG049104.2,0,0,0,1,0,0,0,0,0
NONHSAG049166.2,0,0,0,0,0,0,0,0,0
NONHSAG049170.2,0,1,0,0,1,0,0,0,0
NONHSAG049177.2,0,1,0,0,0,0,0,0,0
NONHSAG049193.2,0,0,1,0,0,1,0,0,0
NONHSAG049194.2,0,0,0,0,0,0,1,0,0
NONHSAG049420.2,0,0,0,0,0,1,0,0,0
NONHSAG049538.2,0,0,0,0,0,0,1,0,0
NONHSAG049542.2,0,0,0,0,0,0,0,0,0
NONHSAG049617.3,0,0,1,0,0,0,0,0,0
NONHSAG049818.2,1,0,0,0,0,0,0,0,0
NONHSAG049863.2,0,0,0,0,0,0,0,0,0
NONHSAG049864.2,0,0,0,0,0,1,0,0,0
NONHSAG049906.3,0,0,0,0,0,0,0,0,0
NONHSAG049929.2,0,0,0,0,0,0,0,0,0
NONHSAG050090.2,0,0,0,0,0,0,0,0,0
NONHSAG050222.2,0,1,1,0,0,0,1,0,0
NONHSAG050363.3,0,0,0,0,0,0,0,1,0
NONHSAG050404.3,1,0,0,1,0,0,1,0,0
NONHSAG050422.2,0,0,0,0,0,0,0,0,0
NONHSAG050428.2,0,0,0,0,0,0,0,0,0
NONHSAG050430.2,0,0,0,0,0,1,0,0,0
NONHSAG050561.2,0,0,0,0,0,0,0,0,0
NONHSAG050565.3,0,1,0,0,0,0,1,0,0
NONHSAG050576.3,0,0,0,0,0,0,1,0,0
NONHSAG050622.2,0,0,0,0,0,1,0,0,0
NONHSAG050846.3,0,1,0,0,0,1,0,0,0
NONHSAG050900.3,0,0,0,0,0,0,0,0,1
NONHSAG051013.2,0,0,0,0,0,0,1,0,0
NONHSAG051092.3,0,0,0,0,0,0,1,0,1
NONHSAG051251.2,0,0,0,0,0,0,0,0,0
NONHSAG051401.2,0,0,0,0,0,0,0,0,0
NONHSAG051461.2,0,0,0,0,0,0,0,0,0
NONHSAG051496.2,0,0,0,0,0,0,0,1,0
NONHSAG051497.2,0,0,0,0,1,0,0,0,0
NONHSAG051529.2,0,0,0,0,1,0,1,0,0
NONHSAG051563.2,0,0,1,0,0,0,0,1,0
NONHSAG051618.3,0,0,1,0,0,0,0,0,0
NONHSAG051654.2,0,0,0,0,0,0,0,0,0
NONHSAG051717.2,0,1,0,0,0,0,0,0,0
NONHSAG051723.2,0,0,0,0,0,0,0,1,1
NONHSAG051998.2,0,0,0,0,0,0,0,0,0
NONHSAG052015.2,0,0,0,0,0,0,0,0,0
NONHSAG052056.2,0,0,0,0,0,0,0,0,0
NONHSAG052106.3,0,0,0,0,0,0,0,1,1
NONHSAG052170.2,1,0,0,0,0,0,0,1,0
NONHSAG052174.2,1,0,1,0,0,0,0,0,0
NONHSAG052178.2,0,0,0,0,1,0,0,1,0
NONHSAG052191.2,1,0,0,0,0,0,0,0,0
NONHSAG052197.2,0,0,0,0,0,0,0,0,0
NONHSAG052566.2,0,1,1,0,0,0,0,0,0
NONHSAG052705.2,0,0,0,0,0,0,0,0,0
NONHSAG052877.2,0,0,0,0,1,0,0,0,0
NONHSAG052878.2,0,0,0,0,1,0,0,0,0
NONHSAG052928.2,0,0,0,0,0,0,0,0,0
NONHSAG052969.3,0,0,0,0,0,0,0,0,0
NONHSAG052998.2,0,1,0,0,0,0,1,0,0
NONHSAG053057.2,1,0,0,0,1,0,0,1,0
NONHSAG053141.3,0,0,0,0,1,0,0,1,1
NONHSAG053166.2,0,0,0,0,0,0,0,0,0
NONHSAG053180.2,0,1,0,0,0,0,1,0,0
NONHSAG053189.3,0,0,0,0,1,1,1,1,0
NONHSAG053226.2,0,0,0,0,0,0,0,0,0
NONHSAG053243.2,0,0,0,0,0,0,0,0,0
NONHSAG053274.2,1,0,0,1,0,0,1,0,0
NONHSAG053279.2,0,0,0,0,0,0,0,0,0
NONHSAG053297.2,0,0,0,0,0,0,0,0,0
NONHSAG053390.2,0,0,0,0,0,0,0,1,0
NONHSAG053510.2,0,0,0,0,0,0,0,0,0
NONHSAG053540.2,0,0,0,0,0,0,0,0,0
NONHSAG053625.3,0,0,1,0,1,0,1,0,0
NONHSAG053681.2,0,0,0,0,0,0,0,0,1
NONHSAG053697.2,0,0,0,0,0,0,0,0,0
NONHSAG053701.2,0,0,0,0,1,0,0,0,0
NONHSAG053706.2,0,0,0,0,0,0,0,0,0
NONHSAG053761.2,0,0,1,0,0,0,0,0,0
NONHSAG053775.2,0,0,0,0,0,0,0,0,0
NONHSAG053782.2,0,0,0,0,0,0,1,0,0
NONHSAG053805.2,0,0,0,1,0,0,0,0,0
NONHSAG053845.2,0,1,0,0,1,0,0,0,0
NONHSAG053857.3,1,0,0,0,0,0,0,1,0
NONHSAG053875.3,0,0,0,0,0,0,0,1,0
NONHSAG053940.3,0,0,0,1,1,0,0,0,0
NONHSAG054012.2,1,0,1,0,0,0,0,0,0
NONHSAG054013.2,0,0,0,0,0,0,0,0,0
NONHSAG054082.3,0,0,0,0,0,0,1,0,0
NONHSAG054085.2,0,0,0,0,0,0,0,0,0
NONHSAG054120.2,0,0,0,0,0,0,0,0,0
NONHSAG054364.2,0,0,0,0,1,0,1,0,0
NONHSAG054369.3,0,0,0,0,0,0,0,1,0
NONHSAG054466.2,0,0,0,0,0,0,0,0,0
NONHSAG054476.2,0,0,0,0,0,0,0,0,0
NONHSAG054548.2,0,0,0,0,0,0,0,0,0
NONHSAG054550.3,0,0,0,0,0,0,0,0,0
NONHSAG054588.2,1,0,1,0,1,0,0,1,1
NONHSAG054604.2,0,0,0,0,0,0,0,0,0
NONHSAG054705.2,0,0,0,0,0,0,0,0,0
NONHSAG054716.2,0,0,0,0,1,0,0,0,0
NONHSAG054756.2,0,0,0,0,0,0,0,0,0
NONHSAG054965.2,0,0,0,0,0,0,0,0,0
NONHSAG055034.2,0,0,0,0,0,0,1,0,0
NONHSAG055099.2,0,0,1,0,0,1,0,0,0
NONHSAG055107.2,0,0,0,0,0,0,0,0,0
NONHSAG055115.2,0,0,0,0,0,0,0,0,0
NONHSAG055235.2,0,0,0,0,0,0,0,1,0
NONHSAG055328.2,0,0,0,0,0,0,0,0,0
NONHSAG055369.3,0,0,0,0,0,0,0,1,0
NONHSAG055370.2,0,0,0,0,0,0,0,0,0
NONHSAG055516.2,0,0,0,0,0,0,0,0,0
NONHSAG055576.2,1,1,0,0,1,0,1,1,0
NONHSAG055631.2,0,0,0,0,0,0,0,0,0
NONHSAG056023.2,0,0,0,0,0,0,0,0,0
NONHSAG056031.2,0,0,0,0,1,0,0,0,0
NONHSAG056049.2,1,0,0,0,0,0,0,0,0
NONHSAG056056.2,0,0,0,0,0,0,0,0,1
NONHSAG056114.2,0,0,0,0,0,0,0,0,0
NONHSAG056122.1,0,0,0,0,0,0,0,0,0
NONHSAG056129.1,0,0,0,0,0,0,0,0,0
NONHSAG056139.1,0,0,0,0,0,0,0,0,0
NONHSAG056179.1,1,0,1,0,0,0,0,1,0
NONHSAG056183.1,0,0,0,0,0,1,0,0,1
NONHSAG056185.1,0,0,0,0,0,1,0,0,0
NONHSAG056186.1,0,0,0,0,0,0,0,0,0
NONHSAG056202.1,0,0,0,0,0,0,0,0,0
NONHSAG056203.1,0,0,0,0,0,0,0,0,0
NONHSAG056224.1,0,0,0,0,0,0,1,0,0
NONHSAG056235.1,0,0,0,0,0,0,1,0,0
NONHSAG056239.1,0,0,0,0,0,0,0,0,0
NONHSAG056249.1,0,0,0,0,0,0,0,0,0
NONHSAG056288.1,1,0,0,0,0,0,0,0,0
NONHSAG056289.1,0,0,0,0,1,0,0,0,0
NONHSAG056298.1,0,0,0,0,1,0,0,0,0
NONHSAG056309.1,0,0,0,0,0,0,0,0,0
NONHSAG056314.1,0,0,0,0,0,0,0,0,0
NONHSAG056315.2,0,1,1,0,0,0,0,0,0
NONHSAG056330.1,0,0,0,0,0,0,0,0,0
NONHSAG056347.1,0,0,0,0,0,0,0,0,0
NONHSAG056368.1,0,0,0,0,0,0,0,0,0
NONHSAG056385.1,0,0,0,0,0,0,0,0,0
NONHSAG056407.2,1,1,0,0,1,0,1,0,0
NONHSAG056411.1,0,0,0,0,0,0,0,0,0
NONHSAG056414.1,0,0,0,0,0,0,0,0,0
NONHSAG056419.1,0,0,0,0,0,0,0,0,0
NONHSAG056432.1,0,0,0,0,0,0,0,0,0
NONHSAG056461.1,0,0,0,0,0,0,0,0,0
NONHSAG056466.2,0,0,0,0,0,0,0,0,0
NONHSAG056478.1,0,0,1,0,1,0,1,0,0
NONHSAG056487.1,0,0,0,0,0,0,0,0,0
NONHSAG056517.1,0,0,0,0,0,0,0,0,0
NONHSAG056539.1,0,0,0,0,0,0,0,0,0
NONHSAG056561.1,0,0,0,0,0,0,0,0,0
NONHSAG056594.1,0,0,0,0,0,0,0,0,0
NONHSAG056598.1,0,0,0,0,0,0,0,0,0
NONHSAG056657.2,0,0,1,0,0,0,0,0,0
NONHSAG056660.1,0,0,0,0,0,0,0,0,0
NONHSAG056681.1,0,0,0,0,0,0,0,0,0
NONHSAG056690.1,0,0,0,0,0,0,0,0,0
NONHSAG056754.1,0,0,0,0,0,0,0,0,0
NONHSAG056763.1,0,0,0,0,0,0,0,0,0
NONHSAG056765.1,0,0,0,0,0,0,0,0,0
NONHSAG056777.1,0,0,0,0,0,0,1,1,0
NONHSAG056805.1,0,0,0,0,0,0,0,0,0
NONHSAG056829.1,0,0,0,0,1,0,1,0,0
NONHSAG056835.1,0,0,0,0,0,0,0,0,0
NONHSAG056836.1,0,0,0,0,0,0,0,0,0
NONHSAG056840.1,0,0,0,0,0,0,0,0,0
NONHSAG056850.1,0,0,0,0,0,0,0,0,0
NONHSAG056862.1,0,0,0,0,0,0,0,0,0
NONHSAG056864.1,0,0,0,0,0,0,0,0,0
NONHSAG056870.1,0,0,0,0,0,0,0,0,0
NONHSAG056876.2,0,0,1,0,0,0,0,0,0
NONHSAG056879.1,0,0,0,0,0,1,1,0,0
NONHSAG056880.1,0,0,0,0,0,0,0,0,0
NONHSAG056890.1,0,0,0,0,0,0,0,0,0
NONHSAG056902.1,0,0,0,0,0,0,0,0,0
NONHSAG056908.1,1,0,0,0,1,0,0,0,0
NONHSAG056945.1,0,0,0,0,0,0,0,0,0
NONHSAG056951.1,0,0,0,0,0,1,0,1,0
NONHSAG056954.1,1,0,0,0,0,0,0,0,0
NONHSAG056981.1,0,0,0,0,0,0,1,0,0
NONHSAG057000.1,0,0,0,0,0,0,0,0,0
NONHSAG057021.1,0,0,0,0,1,0,1,0,0
NONHSAG057023.1,0,0,0,0,0,0,0,0,0
NONHSAG057033.1,0,0,0,0,0,0,0,0,0
NONHSAG057094.1,0,0,0,0,0,0,0,0,0
NONHSAG057110.1,0,0,0,0,0,0,0,0,0
NONHSAG057170.1,0,0,0,0,0,0,0,0,0
NONHSAG057173.1,0,0,0,0,0,0,0,0,0
NONHSAG057174.1,1,0,0,0,1,0,0,0,0
NONHSAG057198.1,0,0,0,0,0,0,0,0,0
NONHSAG057211.1,0,0,0,0,0,0,0,0,0
NONHSAG057216.1,0,0,0,0,0,0,0,0,0
NONHSAG057250.1,0,0,0,0,0,0,0,0,0
NONHSAG057258.1,0,0,0,0,0,1,0,0,1
NONHSAG057292.1,0,0,0,0,0,0,0,0,0
NONHSAG057314.2,1,1,0,1,1,0,0,0,1
NONHSAG057339.1,0,0,0,0,0,0,0,0,0
NONHSAG057343.1,1,0,1,0,0,1,1,0,0
NONHSAG057362.1,0,0,0,0,1,0,0,0,0
NONHSAG057364.1,0,1,0,0,0,0,0,0,0
NONHSAG057394.2,0,1,0,0,1,0,0,0,1
NONHSAG057458.1,0,0,0,0,0,0,0,0,0
NONHSAG057467.1,0,0,0,0,0,0,0,0,0
NONHSAG057478.1,0,0,0,0,0,0,0,0,0
NONHSAG057482.1,0,0,0,0,0,0,0,0,0
NONHSAG057493.1,0,0,0,0,0,0,0,0,0
NONHSAG057529.1,0,0,0,1,0,0,1,0,0
NONHSAG057530.1,0,0,0,1,0,0,0,0,0
NONHSAG057536.1,0,0,0,0,0,1,0,0,1
NONHSAG057541.1,0,0,0,0,0,0,0,0,0
NONHSAG057542.2,0,0,0,0,1,0,0,0,0
NONHSAG057579.1,0,0,0,0,0,0,1,0,0
NONHSAG057597.1,0,0,0,0,0,0,0,0,0
NONHSAG057617.1,0,0,0,0,0,0,0,0,0
NONHSAG057618.1,0,0,0,0,0,0,0,0,0
NONHSAG057622.2,0,0,1,0,0,0,1,0,0
NONHSAG057623.1,0,0,0,0,0,0,0,0,0
NONHSAG057626.1,0,0,0,0,0,0,0,0,0
NONHSAG057630.1,0,0,0,0,0,0,0,0,0
NONHSAG057639.1,0,0,0,0,0,0,0,0,0
NONHSAG057649.1,0,0,0,0,0,0,0,0,0
NONHSAG057672.1,0,0,0,0,0,0,0,0,0
NONHSAG057711.1,0,0,0,0,0,0,0,0,0
NONHSAG057721.1,0,0,0,0,0,0,0,0,0
NONHSAG057723.1,0,0,1,0,0,1,0,0,0
NONHSAG057730.1,0,0,0,0,0,0,0,0,0
NONHSAG057747.1,0,0,0,0,1,0,0,0,0
NONHSAG057752.1,0,0,0,0,0,0,0,0,0
NONHSAG057772.1,0,0,0,0,0,1,0,0,1
NONHSAG057775.1,1,1,1,0,1,0,0,1,0
NONHSAG057779.1,0,0,0,0,0,0,1,0,0
NONHSAG057836.1,0,0,0,0,0,0,0,0,0
NONHSAG057858.1,1,0,0,0,0,0,0,0,0
NONHSAG057890.1,0,0,0,0,0,0,0,0,0
NONHSAG057896.1,0,0,0,0,0,0,0,0,0
NONHSAG057897.1,0,0,0,0,0,0,0,0,0
NONHSAG057906.2,1,0,0,0,0,0,1,0,1
NONHSAG057918.1,0,0,0,0,0,0,0,0,0
NONHSAG057951.1,0,0,0,0,0,0,0,0,0
NONHSAG057967.1,0,0,0,0,0,0,0,0,0
NONHSAG057970.1,0,0,0,0,1,1,0,0,0
NONHSAG057981.1,0,0,0,0,0,0,0,0,0
NONHSAG057986.1,0,0,0,0,0,0,0,0,0
NONHSAG058011.1,0,0,0,0,0,0,0,0,0
NONHSAG058012.1,0,0,0,0,0,0,1,0,0
NONHSAG058013.1,0,0,0,0,0,0,0,0,0
NONHSAG058017.1,0,0,0,0,0,0,0,0,0
NONHSAG058022.1,0,0,0,0,0,0,0,0,0
NONHSAG058032.1,0,0,0,0,0,0,0,0,0
NONHSAG058041.1,0,0,0,0,0,0,0,0,0
NONHSAG058044.1,0,0,0,0,0,0,0,0,0
NONHSAG058123.1,0,0,0,0,0,0,0,0,0
NONHSAG058126.1,0,0,0,0,0,0,0,0,0
NONHSAG058130.2,0,0,0,0,0,1,0,1,0
NONHSAG058137.1,0,0,0,0,0,0,0,0,0
NONHSAG058153.1,0,0,0,0,0,0,0,0,0
NONHSAG058158.1,0,0,0,0,0,0,0,0,0
NONHSAG058159.1,0,0,0,0,0,0,0,0,0
NONHSAG058200.1,0,0,0,0,1,1,0,0,0
NONHSAG058202.2,0,0,0,0,1,1,0,1,0
NONHSAG058205.1,0,0,0,0,0,0,0,0,0
NONHSAG058206.1,0,0,0,0,1,0,0,0,0
NONHSAG058213.1,1,1,0,0,0,0,0,0,0
NONHSAG058232.1,0,0,1,0,0,0,0,0,0
NONHSAG058268.1,0,0,0,0,0,0,0,0,0
NONHSAG058285.1,0,0,0,0,0,0,0,0,0
NONHSAG058295.1,0,0,0,0,0,0,0,0,0
NONHSAG058296.1,0,0,0,0,0,0,0,0,0
